lat,lon,ndvi
37.2020202020202,-120.46969696969697,0.836
37.2020202020202,-120.36363636363636,0.246
37.2020202020202,-120.25757575757575,0.831
37.2020202020202,-120.15151515151516,0.228
37.2020202020202,-120.04545454545455,0.443
37.2020202020202,-119.93939393939394,0.254
37.2020202020202,-119.83333333333333,0.548
37.2020202020202,-119.72727272727273,0.858
37.2020202020202,-119.62121212121212,0.161
37.2020202020202,-119.51515151515152,0.787
37.2020202020202,-119.4090909090909,0.367
37.2020202020202,-119.3030303030303,0.796
37.2020202020202,-119.1969696969697,0.621
37.2020202020202,-119.0909090909091,0.264
37.2020202020202,-118.98484848484848,0.851
37.2020202020202,-118.87878787878788,0.68
37.2020202020202,-118.77272727272727,0.236
37.2020202020202,-118.66666666666667,0.66
37.2020202020202,-118.56060606060606,0.192
37.2020202020202,-118.45454545454545,0.657
37.2020202020202,-118.34848484848484,0.664
37.2020202020202,-118.24242424242425,0.883
37.2020202020202,-118.13636363636364,0.106
37.2020202020202,-118.03030303030303,0.326
37.2020202020202,-117.92424242424242,0.233
37.2020202020202,-117.81818181818181,0.566
37.2020202020202,-117.71212121212122,0.264
37.2020202020202,-117.60606060606061,0.565
37.2020202020202,-117.5,0.812
37.2020202020202,-117.39393939393939,0.549
37.2020202020202,-117.28787878787878,0.129
37.2020202020202,-117.18181818181819,0.658
37.2020202020202,-117.07575757575758,0.257
37.2020202020202,-116.96969696969697,0.853
37.2020202020202,-116.86363636363636,0.243
37.2020202020202,-116.75757575757575,0.179
37.2020202020202,-116.65151515151516,0.857
37.2020202020202,-116.54545454545455,0.288
37.2020202020202,-116.43939393939394,0.407
37.2020202020202,-116.33333333333333,0.281
37.2020202020202,-116.22727272727272,0.409
37.2020202020202,-116.12121212121212,0.294
37.2020202020202,-116.01515151515152,0.25
37.2020202020202,-115.9090909090909,0.315
37.2020202020202,-115.8030303030303,0.347
37.2020202020202,-115.6969696969697,0.601
37.2020202020202,-115.5909090909091,0.823
37.2020202020202,-115.48484848484848,0.379
37.2020202020202,-115.37878787878788,0.781
37.2020202020202,-115.27272727272727,0.476
37.2020202020202,-115.16666666666667,0.157
37.2020202020202,-115.06060606060606,0.194
37.2020202020202,-114.95454545454545,0.373
37.2020202020202,-114.84848484848484,0.444
37.2020202020202,-114.74242424242425,0.449
37.2020202020202,-114.63636363636364,0.789
37.2020202020202,-114.53030303030303,0.717
37.2020202020202,-114.42424242424242,0.128
37.2020202020202,-114.31818181818181,0.748
37.2020202020202,-114.21212121212122,0.549
37.2020202020202,-114.10606060606061,0.296
37.2020202020202,-114.0,0.815
37.2979797979798,-124.5,0.248
37.2979797979798,-124.39393939393939,0.254
37.2979797979798,-124.28787878787878,0.525
37.2979797979798,-124.18181818181819,0.34
37.2979797979798,-124.07575757575758,0.257
37.2979797979798,-123.96969696969697,0.601
37.2979797979798,-123.86363636363636,0.203
37.2979797979798,-123.75757575757575,0.879
37.2979797979798,-123.65151515151516,0.706
37.2979797979798,-123.54545454545455,0.777
37.2979797979798,-123.43939393939394,0.731
37.2979797979798,-123.33333333333333,0.286
37.2979797979798,-123.22727272727273,0.213
37.2979797979798,-123.12121212121212,0.302
37.2979797979798,-123.01515151515152,0.77
37.2979797979798,-122.9090909090909,0.639
37.2979797979798,-122.8030303030303,0.769
37.2979797979798,-122.6969696969697,0.616
37.2979797979798,-122.5909090909091,0.774
37.2979797979798,-122.48484848484848,0.371
37.2979797979798,-122.37878787878788,0.233
37.2979797979798,-122.27272727272727,0.676
37.2979797979798,-122.16666666666667,0.717
37.2979797979798,-122.06060606060606,0.358
37.2979797979798,-121.95454545454545,0.249
37.2979797979798,-121.84848484848484,0.108
37.2979797979798,-121.74242424242425,0.499
37.2979797979798,-121.63636363636364,0.595
37.2979797979798,-121.53030303030303,0.819
37.2979797979798,-121.42424242424242,0.426
37.2979797979798,-121.31818181818181,0.708
37.2979797979798,-121.21212121212122,0.702
37.2979797979798,-121.10606060606061,0.447
37.2979797979798,-121.0,0.326
37.2979797979798,-120.89393939393939,0.645
37.2979797979798,-120.78787878787878,0.795
37.2979797979798,-120.68181818181819,0.859
37.2979797979798,-120.57575757575758,0.664
37.2979797979798,-120.46969696969697,0.823
37.2979797979798,-120.36363636363636,0.44
37.2979797979798,-120.25757575757575,0.505
37.2979797979798,-120.15151515151516,0.617
37.2979797979798,-120.04545454545455,0.185
37.2979797979798,-119.93939393939394,0.106
37.2979797979798,-119.83333333333333,0.762
37.2979797979798,-119.72727272727273,0.745
37.2979797979798,-119.62121212121212,0.335
37.2979797979798,-119.51515151515152,0.539
37.2979797979798,-119.4090909090909,0.328
37.2979797979798,-119.3030303030303,0.362
37.2979797979798,-119.1969696969697,0.635
37.2979797979798,-119.0909090909091,0.882
37.2979797979798,-118.98484848484848,0.125
37.2979797979798,-118.87878787878788,0.799
37.2979797979798,-118.77272727272727,0.526
37.2979797979798,-118.66666666666667,0.709
37.2979797979798,-118.56060606060606,0.343
37.2979797979798,-118.45454545454545,0.472
37.2979797979798,-118.34848484848484,0.151
37.2979797979798,-118.24242424242425,0.316
37.2979797979798,-118.13636363636364,0.472
37.2979797979798,-118.03030303030303,0.824
37.2979797979798,-117.92424242424242,0.544
37.2979797979798,-117.81818181818181,0.805
37.2979797979798,-117.71212121212122,0.832
37.2979797979798,-117.60606060606061,0.539
37.2979797979798,-117.5,0.15
37.2979797979798,-117.39393939393939,0.13
37.2979797979798,-117.28787878787878,0.646
37.2979797979798,-117.18181818181819,0.857
37.2979797979798,-117.07575757575758,0.122
37.2979797979798,-116.96969696969697,0.878
37.2979797979798,-116.86363636363636,0.102
37.2979797979798,-116.75757575757575,0.296
37.2979797979798,-116.65151515151516,0.866
37.2979797979798,-116.54545454545455,0.502
37.2979797979798,-116.43939393939394,0.615
37.2979797979798,-116.33333333333333,0.712
37.2979797979798,-116.22727272727272,0.802
37.2979797979798,-116.12121212121212,0.108
37.2979797979798,-116.01515151515152,0.756
37.2979797979798,-115.9090909090909,0.385
37.2979797979798,-115.8030303030303,0.838
37.2979797979798,-115.6969696969697,0.425
37.2979797979798,-115.5909090909091,0.734
37.2979797979798,-115.48484848484848,0.583
37.2979797979798,-115.37878787878788,0.294
37.2979797979798,-115.27272727272727,0.743
37.2979797979798,-115.16666666666667,0.357
37.2979797979798,-115.06060606060606,0.763
37.2979797979798,-114.95454545454545,0.164
37.2979797979798,-114.84848484848484,0.379
37.2979797979798,-114.74242424242425,0.295
37.2979797979798,-114.63636363636364,0.481
37.2979797979798,-114.53030303030303,0.796
37.2979797979798,-114.42424242424242,0.294
37.2979797979798,-114.31818181818181,0.809
37.2979797979798,-114.21212121212122,0.565
37.2979797979798,-114.10606060606061,0.786
37.2979797979798,-114.0,0.13
37.39393939393939,-124.5,0.438
37.39393939393939,-124.39393939393939,0.514
37.39393939393939,-124.28787878787878,0.455
37.39393939393939,-124.18181818181819,0.383
37.39393939393939,-124.07575757575758,0.261
37.39393939393939,-123.96969696969697,0.557
37.39393939393939,-123.86363636363636,0.672
37.39393939393939,-123.75757575757575,0.3
37.39393939393939,-123.65151515151516,0.619
37.39393939393939,-123.54545454545455,0.553
37.39393939393939,-123.43939393939394,0.333
37.39393939393939,-123.33333333333333,0.535
37.39393939393939,-123.22727272727273,0.488
37.39393939393939,-123.12121212121212,0.337
37.39393939393939,-123.01515151515152,0.213
37.39393939393939,-122.9090909090909,0.196
37.39393939393939,-122.8030303030303,0.669
37.39393939393939,-122.6969696969697,0.323
37.39393939393939,-122.5909090909091,0.626
37.39393939393939,-122.48484848484848,0.851
37.39393939393939,-122.37878787878788,0.45
37.39393939393939,-122.27272727272727,0.364
37.39393939393939,-122.16666666666667,0.219
37.39393939393939,-122.06060606060606,0.25
37.39393939393939,-121.95454545454545,0.828
37.39393939393939,-121.84848484848484,0.843
37.39393939393939,-121.74242424242425,0.189
37.39393939393939,-121.63636363636364,0.686
37.39393939393939,-121.53030303030303,0.727
37.39393939393939,-121.42424242424242,0.566
37.39393939393939,-121.31818181818181,0.884
37.39393939393939,-121.21212121212122,0.492
37.39393939393939,-121.10606060606061,0.536
37.39393939393939,-121.0,0.319
37.39393939393939,-120.89393939393939,0.438
37.39393939393939,-120.78787878787878,0.595
37.39393939393939,-120.68181818181819,0.134
37.39393939393939,-120.57575757575758,0.422
37.39393939393939,-120.46969696969697,0.423
37.39393939393939,-120.36363636363636,0.334
37.39393939393939,-120.25757575757575,0.471
37.39393939393939,-120.15151515151516,0.149
37.39393939393939,-120.04545454545455,0.159
37.39393939393939,-119.93939393939394,0.694
37.39393939393939,-119.83333333333333,0.627
37.39393939393939,-119.72727272727273,0.476
37.39393939393939,-119.62121212121212,0.68
37.39393939393939,-119.51515151515152,0.836
37.39393939393939,-119.4090909090909,0.319
37.39393939393939,-119.3030303030303,0.44
37.39393939393939,-119.1969696969697,0.179
37.39393939393939,-119.0909090909091,0.74
37.39393939393939,-118.98484848484848,0.541
37.39393939393939,-118.87878787878788,0.534
37.39393939393939,-118.77272727272727,0.458
37.39393939393939,-118.66666666666667,0.352
37.39393939393939,-118.56060606060606,0.102
37.39393939393939,-118.45454545454545,0.589
37.39393939393939,-118.34848484848484,0.277
37.39393939393939,-118.24242424242425,0.472
37.39393939393939,-118.13636363636364,0.275
37.39393939393939,-118.03030303030303,0.32
37.39393939393939,-117.92424242424242,0.835
37.39393939393939,-117.81818181818181,0.117
37.39393939393939,-117.71212121212122,0.654
37.39393939393939,-117.60606060606061,0.186
37.39393939393939,-117.5,0.323
37.39393939393939,-117.39393939393939,0.428
37.39393939393939,-117.28787878787878,0.137
37.39393939393939,-117.18181818181819,0.298
37.39393939393939,-117.07575757575758,0.722
37.39393939393939,-116.96969696969697,0.598
37.39393939393939,-116.86363636363636,0.261
37.39393939393939,-116.75757575757575,0.404
37.39393939393939,-116.65151515151516,0.216
37.39393939393939,-116.54545454545455,0.82
37.39393939393939,-116.43939393939394,0.844
37.39393939393939,-116.33333333333333,0.683
37.39393939393939,-116.22727272727272,0.815
37.39393939393939,-116.12121212121212,0.402
37.39393939393939,-116.01515151515152,0.525
37.39393939393939,-115.9090909090909,0.352
37.39393939393939,-115.8030303030303,0.489
37.39393939393939,-115.6969696969697,0.753
37.39393939393939,-115.5909090909091,0.506
37.39393939393939,-115.48484848484848,0.664
37.39393939393939,-115.37878787878788,0.227
37.39393939393939,-115.27272727272727,0.817
37.39393939393939,-115.16666666666667,0.256
37.39393939393939,-115.06060606060606,0.187
37.39393939393939,-114.95454545454545,0.62
37.39393939393939,-114.84848484848484,0.71
37.39393939393939,-114.74242424242425,0.594
37.39393939393939,-114.63636363636364,0.569
37.39393939393939,-114.53030303030303,0.722
37.39393939393939,-114.42424242424242,0.313
37.39393939393939,-114.31818181818181,0.462
37.39393939393939,-114.21212121212122,0.52
37.39393939393939,-114.10606060606061,0.626
37.39393939393939,-114.0,0.565
37.48989898989899,-124.5,0.636
37.48989898989899,-124.39393939393939,0.744
37.48989898989899,-124.28787878787878,0.288
37.48989898989899,-124.18181818181819,0.199
37.48989898989899,-124.07575757575758,0.307
37.48989898989899,-123.96969696969697,0.47
37.48989898989899,-123.86363636363636,0.305
37.48989898989899,-123.75757575757575,0.896
37.48989898989899,-123.65151515151516,0.626
37.48989898989899,-123.54545454545455,0.724
37.48989898989899,-123.43939393939394,0.683
37.48989898989899,-123.33333333333333,0.493
37.48989898989899,-123.22727272727273,0.595
37.48989898989899,-123.12121212121212,0.75
37.48989898989899,-123.01515151515152,0.541
37.48989898989899,-122.9090909090909,0.313
37.48989898989899,-122.8030303030303,0.429
37.48989898989899,-122.6969696969697,0.712
37.48989898989899,-122.5909090909091,0.374
37.48989898989899,-122.48484848484848,0.328
37.48989898989899,-122.37878787878788,0.646
37.48989898989899,-122.27272727272727,0.556
37.48989898989899,-122.16666666666667,0.804
37.48989898989899,-122.06060606060606,0.44
37.48989898989899,-121.95454545454545,0.676
37.48989898989899,-121.84848484848484,0.249
37.48989898989899,-121.74242424242425,0.323
37.48989898989899,-121.63636363636364,0.6
37.48989898989899,-121.53030303030303,0.511
37.48989898989899,-121.42424242424242,0.375
37.48989898989899,-121.31818181818181,0.561
37.48989898989899,-121.21212121212122,0.823
37.48989898989899,-121.10606060606061,0.136
37.48989898989899,-121.0,0.782
37.48989898989899,-120.89393939393939,0.751
37.48989898989899,-120.78787878787878,0.353
37.48989898989899,-120.68181818181819,0.588
37.48989898989899,-120.57575757575758,0.37
37.48989898989899,-120.46969696969697,0.624
37.48989898989899,-120.36363636363636,0.469
37.48989898989899,-120.25757575757575,0.739
37.48989898989899,-120.15151515151516,0.861
37.48989898989899,-120.04545454545455,0.841
37.48989898989899,-119.93939393939394,0.253
37.48989898989899,-119.83333333333333,0.326
37.48989898989899,-119.72727272727273,0.888
37.48989898989899,-119.62121212121212,0.454
37.48989898989899,-119.51515151515152,0.308
37.48989898989899,-119.4090909090909,0.792
37.48989898989899,-119.3030303030303,0.84
37.48989898989899,-119.1969696969697,0.106
37.48989898989899,-119.0909090909091,0.768
37.48989898989899,-118.98484848484848,0.389
37.48989898989899,-118.87878787878788,0.752
37.48989898989899,-118.77272727272727,0.656
37.48989898989899,-118.66666666666667,0.868
37.48989898989899,-118.56060606060606,0.731
37.48989898989899,-118.45454545454545,0.893
37.48989898989899,-118.34848484848484,0.81
37.48989898989899,-118.24242424242425,0.827
37.48989898989899,-118.13636363636364,0.38
37.48989898989899,-118.03030303030303,0.63
37.48989898989899,-117.92424242424242,0.846
37.48989898989899,-117.81818181818181,0.626
37.48989898989899,-117.71212121212122,0.392
37.48989898989899,-117.60606060606061,0.389
37.48989898989899,-117.5,0.715
37.48989898989899,-117.39393939393939,0.7
37.48989898989899,-117.28787878787878,0.582
37.48989898989899,-117.18181818181819,0.151
37.48989898989899,-117.07575757575758,0.325
37.48989898989899,-116.96969696969697,0.798
37.48989898989899,-116.86363636363636,0.368
37.48989898989899,-116.75757575757575,0.204
37.48989898989899,-116.65151515151516,0.453
37.48989898989899,-116.54545454545455,0.52
37.48989898989899,-116.43939393939394,0.599
37.48989898989899,-116.33333333333333,0.152
37.48989898989899,-116.22727272727272,0.638
37.48989898989899,-116.12121212121212,0.614
37.48989898989899,-116.01515151515152,0.51
37.48989898989899,-115.9090909090909,0.741
37.48989898989899,-115.8030303030303,0.537
37.48989898989899,-115.6969696969697,0.389
37.48989898989899,-115.5909090909091,0.49
37.48989898989899,-115.48484848484848,0.128
37.48989898989899,-115.37878787878788,0.831
37.48989898989899,-115.27272727272727,0.586
37.48989898989899,-115.16666666666667,0.27
37.48989898989899,-115.06060606060606,0.693
37.48989898989899,-114.95454545454545,0.488
37.48989898989899,-114.84848484848484,0.226
37.48989898989899,-114.74242424242425,0.11
37.48989898989899,-114.63636363636364,0.833
37.48989898989899,-114.53030303030303,0.894
37.48989898989899,-114.42424242424242,0.764
37.48989898989899,-114.31818181818181,0.251
37.48989898989899,-114.21212121212122,0.296
37.48989898989899,-114.10606060606061,0.566
37.48989898989899,-114.0,0.83
37.58585858585859,-124.5,0.29
37.58585858585859,-124.39393939393939,0.323
37.58585858585859,-124.28787878787878,0.821
37.58585858585859,-124.18181818181819,0.295
37.58585858585859,-124.07575757575758,0.728
37.58585858585859,-123.96969696969697,0.668
37.58585858585859,-123.86363636363636,0.676
37.58585858585859,-123.75757575757575,0.555
37.58585858585859,-123.65151515151516,0.787
37.58585858585859,-123.54545454545455,0.899
37.58585858585859,-123.43939393939394,0.669
37.58585858585859,-123.33333333333333,0.631
37.58585858585859,-123.22727272727273,0.628
37.58585858585859,-123.12121212121212,0.281
37.58585858585859,-123.01515151515152,0.884
37.58585858585859,-122.9090909090909,0.499
37.58585858585859,-122.8030303030303,0.13
37.58585858585859,-122.6969696969697,0.354
37.58585858585859,-122.5909090909091,0.499
37.58585858585859,-122.48484848484848,0.764
37.58585858585859,-122.37878787878788,0.245
37.58585858585859,-122.27272727272727,0.139
37.58585858585859,-122.16666666666667,0.662
37.58585858585859,-122.06060606060606,0.247
37.58585858585859,-121.95454545454545,0.569
37.58585858585859,-121.84848484848484,0.883
37.58585858585859,-121.74242424242425,0.215
37.58585858585859,-121.63636363636364,0.826
37.58585858585859,-121.53030303030303,0.379
37.58585858585859,-121.42424242424242,0.436
37.58585858585859,-121.31818181818181,0.789
37.58585858585859,-121.21212121212122,0.553
37.58585858585859,-121.10606060606061,0.112
37.58585858585859,-121.0,0.698
37.58585858585859,-120.89393939393939,0.59
37.58585858585859,-120.78787878787878,0.659
37.58585858585859,-120.68181818181819,0.841
37.58585858585859,-120.57575757575758,0.739
37.58585858585859,-120.46969696969697,0.253
37.58585858585859,-120.36363636363636,0.249
37.58585858585859,-120.25757575757575,0.405
37.58585858585859,-120.15151515151516,0.268
37.58585858585859,-120.04545454545455,0.596
37.58585858585859,-119.93939393939394,0.318
37.58585858585859,-119.83333333333333,0.459
37.58585858585859,-119.72727272727273,0.807
37.58585858585859,-119.62121212121212,0.641
37.58585858585859,-119.51515151515152,0.406
37.58585858585859,-119.4090909090909,0.604
37.58585858585859,-119.3030303030303,0.558
37.58585858585859,-119.1969696969697,0.606
37.58585858585859,-119.0909090909091,0.681
37.58585858585859,-118.98484848484848,0.483
37.58585858585859,-118.87878787878788,0.6
37.58585858585859,-118.77272727272727,0.381
37.58585858585859,-118.66666666666667,0.749
37.58585858585859,-118.56060606060606,0.834
37.58585858585859,-118.45454545454545,0.823
37.58585858585859,-118.34848484848484,0.52
37.58585858585859,-118.24242424242425,0.798
37.58585858585859,-118.13636363636364,0.697
37.58585858585859,-118.03030303030303,0.206
37.58585858585859,-117.92424242424242,0.7
37.58585858585859,-117.81818181818181,0.492
37.58585858585859,-117.71212121212122,0.872
37.58585858585859,-117.60606060606061,0.281
37.58585858585859,-117.5,0.242
37.58585858585859,-117.39393939393939,0.602
37.58585858585859,-117.28787878787878,0.472
37.58585858585859,-117.18181818181819,0.125
37.58585858585859,-117.07575757575758,0.135
37.58585858585859,-116.96969696969697,0.707
37.58585858585859,-116.86363636363636,0.76
37.58585858585859,-116.75757575757575,0.801
37.58585858585859,-116.65151515151516,0.717
37.58585858585859,-116.54545454545455,0.306
37.58585858585859,-116.43939393939394,0.797
37.58585858585859,-116.33333333333333,0.631
37.58585858585859,-116.22727272727272,0.871
37.58585858585859,-116.12121212121212,0.769
37.58585858585859,-116.01515151515152,0.735
37.58585858585859,-115.9090909090909,0.537
37.58585858585859,-115.8030303030303,0.839
37.58585858585859,-115.6969696969697,0.464
37.58585858585859,-115.5909090909091,0.798
37.58585858585859,-115.48484848484848,0.762
37.58585858585859,-115.37878787878788,0.577
37.58585858585859,-115.27272727272727,0.63
37.58585858585859,-115.16666666666667,0.556
37.58585858585859,-115.06060606060606,0.2
37.58585858585859,-114.95454545454545,0.473
37.58585858585859,-114.84848484848484,0.2
37.58585858585859,-114.74242424242425,0.264
37.58585858585859,-114.63636363636364,0.47
37.58585858585859,-114.53030303030303,0.421
37.58585858585859,-114.42424242424242,0.464
37.58585858585859,-114.31818181818181,0.29
37.58585858585859,-114.21212121212122,0.773
37.58585858585859,-114.10606060606061,0.393
37.58585858585859,-114.0,0.408
37.68181818181818,-124.5,0.886
37.68181818181818,-124.39393939393939,0.618
37.68181818181818,-124.28787878787878,0.486
37.68181818181818,-124.18181818181819,0.348
37.68181818181818,-124.07575757575758,0.858
37.68181818181818,-123.96969696969697,0.549
37.68181818181818,-123.86363636363636,0.134
37.68181818181818,-123.75757575757575,0.657
37.68181818181818,-123.65151515151516,0.656
37.68181818181818,-123.54545454545455,0.324
37.68181818181818,-123.43939393939394,0.23
37.68181818181818,-123.33333333333333,0.22
37.68181818181818,-123.22727272727273,0.602
37.68181818181818,-123.12121212121212,0.794
37.68181818181818,-123.01515151515152,0.313
37.68181818181818,-122.9090909090909,0.852
37.68181818181818,-122.8030303030303,0.823
37.68181818181818,-122.6969696969697,0.254
37.68181818181818,-122.5909090909091,0.299
37.68181818181818,-122.48484848484848,0.286
37.68181818181818,-122.37878787878788,0.494
37.68181818181818,-122.27272727272727,0.643
37.68181818181818,-122.16666666666667,0.764
37.68181818181818,-122.06060606060606,0.165
37.68181818181818,-121.95454545454545,0.224
37.68181818181818,-121.84848484848484,0.266
37.68181818181818,-121.74242424242425,0.742
37.68181818181818,-121.63636363636364,0.36
37.68181818181818,-121.53030303030303,0.712
37.68181818181818,-121.42424242424242,0.877
37.68181818181818,-121.31818181818181,0.842
37.68181818181818,-121.21212121212122,0.762
37.68181818181818,-121.10606060606061,0.605
37.68181818181818,-121.0,0.821
37.68181818181818,-120.89393939393939,0.18
37.68181818181818,-120.78787878787878,0.539
37.68181818181818,-120.68181818181819,0.108
37.68181818181818,-120.57575757575758,0.126
37.68181818181818,-120.46969696969697,0.854
37.68181818181818,-120.36363636363636,0.787
37.68181818181818,-120.25757575757575,0.446
37.68181818181818,-120.15151515151516,0.563
37.68181818181818,-120.04545454545455,0.593
37.68181818181818,-119.93939393939394,0.433
37.68181818181818,-119.83333333333333,0.23
37.68181818181818,-119.72727272727273,0.891
37.68181818181818,-119.62121212121212,0.212
37.68181818181818,-119.51515151515152,0.68
37.68181818181818,-119.4090909090909,0.861
37.68181818181818,-119.3030303030303,0.708
37.68181818181818,-119.1969696969697,0.523
37.68181818181818,-119.0909090909091,0.661
37.68181818181818,-118.98484848484848,0.441
37.68181818181818,-118.87878787878788,0.628
37.68181818181818,-118.77272727272727,0.757
37.68181818181818,-118.66666666666667,0.682
37.68181818181818,-118.56060606060606,0.688
37.68181818181818,-118.45454545454545,0.129
37.68181818181818,-118.34848484848484,0.191
37.68181818181818,-118.24242424242425,0.313
37.68181818181818,-118.13636363636364,0.281
37.68181818181818,-118.03030303030303,0.678
37.68181818181818,-117.92424242424242,0.596
37.68181818181818,-117.81818181818181,0.188
37.68181818181818,-117.71212121212122,0.538
37.68181818181818,-117.60606060606061,0.853
37.68181818181818,-117.5,0.84
37.68181818181818,-117.39393939393939,0.134
37.68181818181818,-117.28787878787878,0.466
37.68181818181818,-117.18181818181819,0.821
37.68181818181818,-117.07575757575758,0.77
37.68181818181818,-116.96969696969697,0.303
37.68181818181818,-116.86363636363636,0.875
37.68181818181818,-116.75757575757575,0.777
37.68181818181818,-116.65151515151516,0.362
37.68181818181818,-116.54545454545455,0.319
37.68181818181818,-116.43939393939394,0.762
37.68181818181818,-116.33333333333333,0.313
37.68181818181818,-116.22727272727272,0.755
37.68181818181818,-116.12121212121212,0.447
37.68181818181818,-116.01515151515152,0.783
37.68181818181818,-115.9090909090909,0.103
37.68181818181818,-115.8030303030303,0.389
37.68181818181818,-115.6969696969697,0.563
37.68181818181818,-115.5909090909091,0.231
37.68181818181818,-115.48484848484848,0.127
37.68181818181818,-115.37878787878788,0.719
37.68181818181818,-115.27272727272727,0.144
37.68181818181818,-115.16666666666667,0.496
37.68181818181818,-115.06060606060606,0.599
37.68181818181818,-114.95454545454545,0.655
37.68181818181818,-114.84848484848484,0.459
37.68181818181818,-114.74242424242425,0.114
37.68181818181818,-114.63636363636364,0.779
37.68181818181818,-114.53030303030303,0.635
37.68181818181818,-114.42424242424242,0.62
37.68181818181818,-114.31818181818181,0.503
37.68181818181818,-114.21212121212122,0.782
37.68181818181818,-114.10606060606061,0.796
37.68181818181818,-114.0,0.605
37.77777777777778,-124.5,0.821
37.77777777777778,-124.39393939393939,0.49
37.77777777777778,-124.28787878787878,0.82
37.77777777777778,-124.18181818181819,0.871
37.77777777777778,-124.07575757575758,0.239
37.77777777777778,-123.96969696969697,0.559
37.77777777777778,-123.86363636363636,0.507
37.77777777777778,-123.75757575757575,0.738
37.77777777777778,-123.65151515151516,0.627
37.77777777777778,-123.54545454545455,0.328
37.77777777777778,-123.43939393939394,0.771
37.77777777777778,-123.33333333333333,0.636
37.77777777777778,-123.22727272727273,0.325
37.77777777777778,-123.12121212121212,0.663
37.77777777777778,-123.01515151515152,0.606
37.77777777777778,-122.9090909090909,0.775
37.77777777777778,-122.8030303030303,0.791
37.77777777777778,-122.6969696969697,0.218
37.77777777777778,-122.5909090909091,0.283
37.77777777777778,-122.48484848484848,0.9
37.77777777777778,-122.37878787878788,0.284
37.77777777777778,-122.27272727272727,0.726
37.77777777777778,-122.16666666666667,0.221
37.77777777777778,-122.06060606060606,0.789
37.77777777777778,-121.95454545454545,0.412
37.77777777777778,-121.84848484848484,0.692
37.77777777777778,-121.74242424242425,0.304
37.77777777777778,-121.63636363636364,0.882
37.77777777777778,-121.53030303030303,0.432
37.77777777777778,-121.42424242424242,0.215
37.77777777777778,-121.31818181818181,0.855
37.77777777777778,-121.21212121212122,0.476
37.77777777777778,-121.10606060606061,0.886
37.77777777777778,-121.0,0.242
37.77777777777778,-120.89393939393939,0.745
37.77777777777778,-120.78787878787878,0.863
37.77777777777778,-120.68181818181819,0.278
37.77777777777778,-120.57575757575758,0.467
37.77777777777778,-120.46969696969697,0.644
37.77777777777778,-120.36363636363636,0.371
37.77777777777778,-120.25757575757575,0.726
37.77777777777778,-120.15151515151516,0.549
37.77777777777778,-120.04545454545455,0.763
37.77777777777778,-119.93939393939394,0.793
37.77777777777778,-119.83333333333333,0.367
37.77777777777778,-119.72727272727273,0.783
37.77777777777778,-119.62121212121212,0.141
37.77777777777778,-119.51515151515152,0.778
37.77777777777778,-119.4090909090909,0.803
37.77777777777778,-119.3030303030303,0.606
37.77777777777778,-119.1969696969697,0.853
37.77777777777778,-119.0909090909091,0.809
37.77777777777778,-118.98484848484848,0.109
37.77777777777778,-118.87878787878788,0.759
37.77777777777778,-118.77272727272727,0.834
37.77777777777778,-118.66666666666667,0.796
37.77777777777778,-118.56060606060606,0.353
37.77777777777778,-118.45454545454545,0.773
37.77777777777778,-118.34848484848484,0.112
37.77777777777778,-118.24242424242425,0.282
37.77777777777778,-118.13636363636364,0.607
37.77777777777778,-118.03030303030303,0.38
37.77777777777778,-117.92424242424242,0.286
37.77777777777778,-117.81818181818181,0.306
37.77777777777778,-117.71212121212122,0.493
37.77777777777778,-117.60606060606061,0.418
37.77777777777778,-117.5,0.327
37.77777777777778,-117.39393939393939,0.841
37.77777777777778,-117.28787878787878,0.253
37.77777777777778,-117.18181818181819,0.227
37.77777777777778,-117.07575757575758,0.55
37.77777777777778,-116.96969696969697,0.401
37.77777777777778,-116.86363636363636,0.838
37.77777777777778,-116.75757575757575,0.391
37.77777777777778,-116.65151515151516,0.595
37.77777777777778,-116.54545454545455,0.34
37.77777777777778,-116.43939393939394,0.179
37.77777777777778,-116.33333333333333,0.607
37.77777777777778,-116.22727272727272,0.844
37.77777777777778,-116.12121212121212,0.339
37.77777777777778,-116.01515151515152,0.427
37.77777777777778,-115.9090909090909,0.128
37.77777777777778,-115.8030303030303,0.632
37.77777777777778,-115.6969696969697,0.624
37.77777777777778,-115.5909090909091,0.296
37.77777777777778,-115.48484848484848,0.819
37.77777777777778,-115.37878787878788,0.706
37.77777777777778,-115.27272727272727,0.531
37.77777777777778,-115.16666666666667,0.253
37.77777777777778,-115.06060606060606,0.749
37.77777777777778,-114.95454545454545,0.836
37.77777777777778,-114.84848484848484,0.81
37.77777777777778,-114.74242424242425,0.184
37.77777777777778,-114.63636363636364,0.89
37.77777777777778,-114.53030303030303,0.592
37.77777777777778,-114.42424242424242,0.141
37.77777777777778,-114.31818181818181,0.393
37.77777777777778,-114.21212121212122,0.873
37.77777777777778,-114.10606060606061,0.502
37.77777777777778,-114.0,0.314
37.87373737373737,-124.5,0.228
37.87373737373737,-124.39393939393939,0.652
37.87373737373737,-124.28787878787878,0.621
37.87373737373737,-124.18181818181819,0.241
37.87373737373737,-124.07575757575758,0.199
37.87373737373737,-123.96969696969697,0.351
37.87373737373737,-123.86363636363636,0.635
37.87373737373737,-123.75757575757575,0.785
37.87373737373737,-123.65151515151516,0.526
